0.95387536e-3 SEC2 4
5.697502906356307e+00 6.968302844067058e-01 3.963858556084399e+00 6.858704254105703e-01
5.697917334046616e+00 6.968315357572555e-01 3.963286731618088e+00 6.858737161756904e-01
5.698331616646255e+00 6.968327858196771e-01 3.962715080485880e+00 6.858770035195568e-01
5.698745754179939e+00 6.968340345946694e-01 3.962143602721626e+00 6.858802874440747e-01
5.699159746654745e+00 6.968352820828805e-01 3.961572298383341e+00 6.858835679510157e-01
5.699573594111074e+00 6.968365282850616e-01 3.961001167482860e+00 6.858868450424235e-01
5.699987296563235e+00 6.968377732018833e-01 3.960430210067958e+00 6.858901187201292e-01
5.700400854037317e+00 6.968390168340564e-01 3.959859426169911e+00 6.858933889860700e-01
5.700814266544231e+00 6.968402591822446e-01 3.959288815840860e+00 6.858966558420596e-01
5.701227534113660e+00 6.968415002471675e-01 3.958718379106942e+00 6.858999192900573e-01
5.701640656764768e+00 6.968427400295178e-01 3.958148116008558e+00 6.859031793319541e-01
5.702053634523335e+00 6.968439785300061e-01 3.957578026576922e+00 6.859064359696854e-01
5.702466467413606e+00 6.968452157493418e-01 3.957008110845157e+00 6.859096892051856e-01
5.702879155445794e+00 6.968464516881892e-01 3.956438368865705e+00 6.859129390402694e-01
5.703291698650069e+00 6.968476863472775e-01 3.955868800663227e+00 6.859161854769227e-01
5.703704097055756e+00 6.968489197273322e-01 3.955299406263445e+00 6.859194285171220e-01
5.704116350668997e+00 6.968501518290091e-01 3.954730185723991e+00 6.859226681626590e-01
5.704528459517257e+00 6.968513826530333e-01 3.954161139072793e+00 6.859259044155099e-01
5.704940423636910e+00 6.968526122001520e-01 3.953592266325474e+00 6.859291372777074e-01
5.705352243029327e+00 6.968538404710108e-01 3.953023567545793e+00 6.859323667510179e-01
5.705763917726133e+00 6.968550674663477e-01 3.952455042755581e+00 6.859355928374494e-01
5.706175447757674e+00 6.968562931868978e-01 3.951886691978265e+00 6.859388155390049e-01
5.706586833134603e+00 6.968575176333351e-01 3.951318515264434e+00 6.859420348575240e-01
5.706998073886112e+00 6.968587408063939e-01 3.950750512638814e+00 6.859452507950071e-01
5.707409170025374e+00 6.968599627067593e-01 3.950182684148183e+00 6.859484633533243e-01
5.707820121582881e+00 6.968611833351671e-01 3.949615029815310e+00 6.859516725344774e-01
5.708230928580151e+00 6.968624026923329e-01 3.949047549675063e+00 6.859548783404187e-01
5.708641591044892e+00 6.968636207789867e-01 3.948480243753752e+00 6.859580807731356e-01
5.709052108988433e+00 6.968648375958113e-01 3.947913112100152e+00 6.859612798344927e-01
5.709462482439621e+00 6.968660531435437e-01 3.947346154738675e+00 6.859644755264964e-01
5.709872711423424e+00 6.968672674229086e-01 3.946779371698995e+00 6.859676678511208e-01
5.710282795964407e+00 6.968684804346328e-01 3.946212763011141e+00 6.859708568103459e-01
5.710692736073147e+00 6.968696921794004e-01 3.945646328724372e+00 6.859740424060402e-01
5.711102531784665e+00 6.968709026579691e-01 3.945080068854051e+00 6.859772246402638e-01
5.711512183113085e+00 6.968721118710366e-01 3.944513983444234e+00 6.859804035149207e-01
5.711921690089909e+00 6.968733198193502e-01 3.943948072514900e+00 6.859835790320442e-01
5.712331052734291e+00 6.968745265036244e-01 3.943382336102875e+00 6.859867511935828e-01
5.712740271072957e+00 6.968757319245967e-01 3.942816774234397e+00 6.859899200015448e-01
5.713149345111955e+00 6.968769360829420e-01 3.942251386964212e+00 6.859930854577727e-01
5.713558274898806e+00 6.968781389794589e-01 3.941686174289580e+00 6.859962475644360e-01
5.713967060441947e+00 6.968793406148354e-01 3.941121136261557e+00 6.859994063234136e-01
5.714375701764862e+00 6.968805409897991e-01 3.940556272910412e+00 6.860025617366867e-01
5.714784198895296e+00 6.968817401050938e-01 3.939991584260305e+00 6.860057138062807e-01
5.715192551858618e+00 6.968829379614578e-01 3.939427070338545e+00 6.860088625342053e-01
5.715600760673492e+00 6.968841345596070e-01 3.938862731181644e+00 6.860120079224117e-01
5.716008825363999e+00 6.968853299002795e-01 3.938298566818359e+00 6.860151499729117e-01
5.716416745951020e+00 6.968865239841981e-01 3.937734577281908e+00 6.860182886876732e-01
5.716824522465012e+00 6.968877168121211e-01 3.937170762591980e+00 6.860214240687593e-01
5.717232154923733e+00 6.968889083847652e-01 3.936607122785784e+00 6.860245561181251e-01
5.717639643349893e+00 6.968900987028648e-01 3.936043657893526e+00 6.860276848377692e-01
5.718046987770935e+00 6.968912877671686e-01 3.935480367938719e+00 6.860308102297304e-01
5.718454188209797e+00 6.968924755784116e-01 3.934917252951008e+00 6.860339322960103e-01
5.718861244689848e+00 6.968936621373323e-01 3.934354312959285e+00 6.860370510386194e-01
5.719268157231265e+00 6.968948474446606e-01 3.933791547996708e+00 6.860401664595468e-01
5.719268157233960e+00 6.968948474446689e-01 3.933791547992971e+00 6.860401664595687e-01
5.719724794317386e+00 6.968961766054071e-01 3.933159984816718e+00 6.860436599418364e-01
5.720181250896299e+00 6.968975041932044e-01 3.932528641146257e+00 6.860471492496510e-01
5.720637526999574e+00 6.968988302090910e-01 3.931897517027338e+00 6.860506343858188e-01
5.721093622670524e+00 6.969001546541397e-01 3.931266612485524e+00 6.860541153532584e-01
5.721549537920582e+00 6.969014775293338e-01 3.930635927590231e+00 6.860575921546541e-01
5.722005272806324e+00 6.969027988357874e-01 3.930005462348260e+00 6.860610647930330e-01
5.722460827348864e+00 6.969041185745113e-01 3.929375216815307e+00 6.860645332711491e-01
5.722916201580491e+00 6.969054367465520e-01 3.928745191031328e+00 6.860679975918537e-01
5.723371395538825e+00 6.969067533529728e-01 3.928115385028715e+00 6.860714577580393e-01
5.723826409259099e+00 6.969080683948300e-01 3.927485798842974e+00 6.860749137725818e-01
5.724281242765076e+00 6.969093818731467e-01 3.926856432525313e+00 6.860783656382684e-01
5.724735896098750e+00 6.969106937890022e-01 3.926227286101438e+00 6.860818133580359e-01
5.725190369289654e+00 6.969120041434399e-01 3.925598359614125e+00 6.860852569347257e-01
5.725644662371572e+00 6.969133129375149e-01 3.924969653100124e+00 6.860886963712081e-01
5.726098775379479e+00 6.969146201722907e-01 3.924341166594201e+00 6.860921316703796e-01
5.726552708345618e+00 6.969159258488188e-01 3.923712900134861e+00 6.860955628351016e-01
5.727006461303498e+00 6.969172299681592e-01 3.923084853758546e+00 6.860989898682593e-01
5.727460034287269e+00 6.969185325313724e-01 3.922457027500679e+00 6.861024127727382e-01
5.727913427332894e+00 6.969198335395286e-01 3.921829421393866e+00 6.861058315514521e-01
5.728366640468079e+00 6.969211329936713e-01 3.921202035482063e+00 6.861092462072416e-01
5.728819673731895e+00 6.969224308948790e-01 3.920574869793254e+00 6.861126567430399e-01
5.729272527156242e+00 6.969237272442118e-01 3.919947924365122e+00 6.861160631617325e-01
5.729725200779968e+00 6.969250220427494e-01 3.919321199225561e+00 6.861194654662565e-01
5.730177694632060e+00 6.969263152915431e-01 3.918694694415950e+00 6.861228636594733e-01
5.730630008744029e+00 6.969276069916556e-01 3.918068409973895e+00 6.861262577442757e-01
5.731082143160897e+00 6.969288971441865e-01 3.917442345918169e+00 6.861296477236521e-01
5.731534097903817e+00 6.969301857501685e-01 3.916816502300376e+00 6.861330336004164e-01
5.731985873014239e+00 6.969314728106950e-01 3.916190879143799e+00 6.861364153775407e-01
5.732437468531538e+00 6.969327583268525e-01 3.915565476474414e+00 6.861397930579803e-01
5.732888884478562e+00 6.969340422996809e-01 3.914940294340923e+00 6.861431666445666e-01
5.733340120894887e+00 6.969353247302704e-01 3.914315332768616e+00 6.861465361402642e-01
5.733791177820718e+00 6.969366056197135e-01 3.913690591781728e+00 6.861499015480432e-01
5.734242055280103e+00 6.969378849690562e-01 3.913066071426711e+00 6.861532628707515e-01
5.734692753318629e+00 6.969391627794082e-01 3.912441771719947e+00 6.861566201114053e-01
5.735143271966681e+00 6.969404390518361e-01 3.911817692698710e+00 6.861599732729063e-01
5.735593611254060e+00 6.969417137874070e-01 3.911193834400855e+00 6.861633223581584e-01
5.736043771226796e+00 6.969429869872316e-01 3.910570196841646e+00 6.861666673701786e-01
5.736493751906521e+00 6.969442586523559e-01 3.909946780069863e+00 6.861700083118157e-01
5.736943553340146e+00 6.969455287838973e-01 3.909323584099100e+00 6.861733451861054e-01
5.737393175553740e+00 6.969467973829124e-01 3.908700608971697e+00 6.861766779959234e-01
5.737842618597497e+00 6.969480644505324e-01 3.908077854696250e+00 6.861800067443412e-01
5.738291882482606e+00 6.969493299877744e-01 3.907455321335321e+00 6.861833314341312e-01
5.738740967263739e+00 6.969505939957800e-01 3.906833008891001e+00 6.861866520683928e-01
5.739189872968534e+00 6.969518564756149e-01 3.906210917402685e+00 6.861899686500241e-01
5.739638599635704e+00 6.969531174283805e-01 3.905589046894107e+00 6.861932811820208e-01
5.740087147302265e+00 6.969543768551695e-01 3.904967397391317e+00 6.861965896673514e-01
5.740535515998516e+00 6.969556347570571e-01 3.904345968929440e+00 6.861998941089411e-01
5.740983705762964e+00 6.969568911351466e-01 3.903724761531957e+00 6.862031945097883e-01
5.741431716634584e+00 6.969581459905398e-01 3.903103775221580e+00 6.862064908728883e-01
5.741879548633413e+00 6.969593993242856e-01 3.902483010047120e+00 6.862097832010948e-01
5.742327201815613e+00 6.969606511375368e-01 3.901862466007066e+00 6.862130714975369e-01
5.742774676208952e+00 6.969619014313663e-01 3.901242143139104e+00 6.862163557651328e-01
5.743221971854230e+00 6.969631502068856e-01 3.900622041462646e+00 6.862196360069027e-01
5.743669088775636e+00 6.969643974651597e-01 3.900002161019964e+00 6.862229122257438e-01
5.744116027017719e+00 6.969656432073086e-01 3.899382501824981e+00 6.862261844246975e-01
5.744562786613772e+00 6.969668874344264e-01 3.898763063906925e+00 6.862294526067382e-01
5.745009367604192e+00 6.969681301476240e-01 3.898143847285069e+00 6.862327167748845e-01
5.745455770027750e+00 6.969693713480113e-01 3.897524851980718e+00 6.862359769321505e-01
5.745901993908037e+00 6.969706110366533e-01 3.896906078036090e+00 6.862392330814345e-01
5.746348039290285e+00 6.969718492146791e-01 3.896287525463152e+00 6.862424852258023e-01
5.746793906218841e+00 6.969730858832143e-01 3.895669194274960e+00 6.862457333683094e-01
5.747239594712855e+00 6.969743210433142e-01 3.895051084519346e+00 6.862489775118280e-01
5.747685104814873e+00 6.969755546961039e-01 3.894433196211418e+00 6.862522176594139e-01
5.748130436576796e+00 6.969767868427296e-01 3.893815529353259e+00 6.862554538141764e-01
5.748575590012777e+00 6.969780174842367e-01 3.893198083999048e+00 6.862586859789619e-01
5.749020565169768e+00 6.969792466217618e-01 3.892580860157302e+00 6.862619141568553e-01
5.749465362093416e+00 6.969804742564393e-01 3.891963857838154e+00 6.862651383509359e-01
5.749909980807827e+00 6.969817003893418e-01 3.891347077081499e+00 6.862683585641202e-01
5.750354421357494e+00 6.969829250216016e-01 3.890730517898695e+00 6.862715747994832e-01
5.750798683769387e+00 6.969841481543038e-01 3.890114180325248e+00 6.862747870599739e-01
5.751242768089251e+00 6.969853697885807e-01 3.889498064370544e+00 6.862779953486650e-01
5.751686674353276e+00 6.969865899255467e-01 3.888882170056861e+00 6.862811996685845e-01
5.752130402604339e+00 6.969878085663291e-01 3.888266497397161e+00 6.862844000227926e-01
5.752573952867442e+00 6.969890257120088e-01 3.887651046428996e+00 6.862875964142272e-01
5.753017325186789e+00 6.969902413637200e-01 3.887035817163090e+00 6.862907888459667e-01
5.753460519602172e+00 6.969914555225847e-01 3.886420809616130e+00 6.862939773210576e-01
5.753903536153202e+00 6.969926681897265e-01 3.885806023804829e+00 6.862971618425510e-01
5.754346374864285e+00 6.969938793662268e-01 3.885191459766878e+00 6.863003424133857e-01
5.754789035786189e+00 6.969950890532390e-01 3.884577117503203e+00 6.863035190366907e-01
5.755231518947324e+00 6.969962972518582e-01 3.883962997045540e+00 6.863066917154417e-01
5.755673824394597e+00 6.969975039632271e-01 3.883349098399861e+00 6.863098604527385e-01
5.756115952161884e+00 6.969987091884565e-01 3.882735421589975e+00 6.863130252515978e-01
5.756557902291141e+00 6.969999129286796e-01 3.882121966628305e+00 6.863161861150954e-01
5.756999674801977e+00 6.970011151849670e-01 3.881508733558173e+00 6.863193430461422e-01
5.757441269758834e+00 6.970023159585127e-01 3.880895722360481e+00 6.863224960479726e-01
5.757882687184037e+00 6.970035152504002e-01 3.880282933074334e+00 6.863256451235322e-01
5.758323927116062e+00 6.970047130617508e-01 3.879670365716402e+00 6.863287902758644e-01
5.758764989598080e+00 6.970059093937047e-01 3.879058020296537e+00 6.863319315080622e-01
5.759205874670739e+00 6.970071042473930e-01 3.878445896827977e+00 6.863350688231961e-01
5.759646582367337e+00 6.970082976239267e-01 3.877833995334025e+00 6.863382022242811e-01
5.760087112727237e+00 6.970094895244378e-01 3.877222315829270e+00 6.863413317143914e-01
5.760527465786173e+00 6.970106799500432e-01 3.876610858333339e+00 6.863444572965570e-01
5.760967641590409e+00 6.970118689018940e-01 3.875999622850920e+00 6.863475789739009e-01
5.761407640172344e+00 6.970130563811017e-01 3.875388609405853e+00 6.863506967494406e-01
5.761847461569885e+00 6.970142423887924e-01 3.874777818014190e+00 6.863538106262314e-01
5.762287105826053e+00 6.970154269261081e-01 3.874167248684648e+00 6.863569206073719e-01
5.762726572978895e+00 6.970166099941765e-01 3.873556901432742e+00 6.863600266959211e-01
5.763165863067062e+00 6.970177915941288e-01 3.872946776272923e+00 6.863631288949497e-01
5.763604976125813e+00 6.970189717270869e-01 3.872336873224221e+00 6.863662272075014e-01
5.763604976128746e+00 6.970189717270949e-01 3.872336873220144e+00 6.863662272075225e-01
5.764097722786210e+00 6.970202948228212e-01 3.871652447911301e+00 6.863697008119449e-01
5.764590247342603e+00 6.970216160751768e-01 3.870968301308990e+00 6.863731695329018e-01
5.765082549848072e+00 6.970229354857435e-01 3.870284433438878e+00 6.863766333746858e-01
5.765574630368205e+00 6.970242530561470e-01 3.869600844304878e+00 6.863800923417051e-01
5.766066488934407e+00 6.970255687879223e-01 3.868917533958128e+00 6.863835464381289e-01
5.766558125626770e+00 6.970268826827343e-01 3.868234502381882e+00 6.863869956684686e-01
5.767049540487050e+00 6.970281947421442e-01 3.867551749612441e+00 6.863904400369618e-01
5.767540733569199e+00 6.970295049677494e-01 3.866869275668833e+00 6.863938795479422e-01
5.768031704932939e+00 6.970308133611637e-01 3.866187080561807e+00 6.863973142057853e-01
5.768522454635405e+00 6.970321199239916e-01 3.865505164305497e+00 6.864007440148442e-01
5.769012982721444e+00 6.970334246578062e-01 3.864823526930869e+00 6.864041689793856e-01
5.769503289255468e+00 6.970347275642363e-01 3.864142168441341e+00 6.864075891038273e-01
5.769993374288716e+00 6.970360286448726e-01 3.863461088858491e+00 6.864110043924826e-01
5.770483237876759e+00 6.970373279013183e-01 3.862780288197602e+00 6.864144148496996e-01
5.770972880076772e+00 6.970386253351847e-01 3.862099766471391e+00 6.864178204798476e-01
5.771462300942675e+00 6.970399209480712e-01 3.861419523696940e+00 6.864212212872640e-01
5.771951500530089e+00 6.970412147415835e-01 3.860739559888682e+00 6.864246172763026e-01
5.772440478895144e+00 6.970425067173294e-01 3.860059875060090e+00 6.864280084513221e-01
5.772929236096186e+00 6.970437968769239e-01 3.859380469221272e+00 6.864313948167020e-01
5.773417772182454e+00 6.970450852219567e-01 3.858701342394785e+00 6.864347763767539e-01
5.773906087215510e+00 6.970463717540515e-01 3.858022494585807e+00 6.864381531358771e-01
5.774394181249331e+00 6.970476564748127e-01 3.857343925809773e+00 6.864415250984226e-01
5.774882054345309e+00 6.970489393858641e-01 3.856665636071592e+00 6.864448922687908e-01
5.775369706554293e+00 6.970502204888008e-01 3.855987625390610e+00 6.864482546513065e-01
5.775857137929799e+00 6.970514997852300e-01 3.855309893782109e+00 6.864516122503275e-01
5.776344348540046e+00 6.970527772767925e-01 3.854632441240803e+00 6.864549650702982e-01
5.776831338427481e+00 6.970540529650643e-01 3.853955267796948e+00 6.864583131154930e-01
5.777318107656479e+00 6.970553268516809e-01 3.853278373450015e+00 6.864616563903434e-01
5.777804656289187e+00 6.970565989382703e-01 3.852601758202376e+00 6.864649948992605e-01
5.778290984369962e+00 6.970578692264136e-01 3.851925422080929e+00 6.864683286465307e-01
5.778777091961231e+00 6.970591377177419e-01 3.851249365087124e+00 6.864716576365743e-01
5.779262979126142e+00 6.970604044138873e-01 3.850573587221206e+00 6.864749818738118e-01
5.779748645910455e+00 6.970616693164357e-01 3.849898088507378e+00 6.864783013625435e-01
5.780234092383115e+00 6.970629324270370e-01 3.849222868937293e+00 6.864816161072368e-01
5.780719318596805e+00 6.970641937472958e-01 3.848547928525042e+00 6.864849261122407e-01
5.781204324603535e+00 6.970654532788184e-01 3.847873267285355e+00 6.864882313819082e-01
5.781689110472827e+00 6.970667110232521e-01 3.847198885208455e+00 6.864915319206996e-01
5.782173676247984e+00 6.970679669821820e-01 3.846524782320689e+00 6.864948277329117e-01
5.782658021999525e+00 6.970692211572618e-01 3.845850958610338e+00 6.864981188230228e-01
5.783142147775575e+00 6.970704735500846e-01 3.845177414096687e+00 6.865014051953487e-01
